"title","url","stars","name","reviewUrl","text"
"Stadion Gelora Bangkalan","https://www.google.com/maps/search/?api=1&query=Stadion%20Gelora%20Bangkalan&query_place_id=ChIJjZA9RJMF2C0RB66DvUvNwEY","4","Adi Syaifudin","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xWYWJIZ3dNVGxQV1ZOdVZFTXdibUY0ZGpsYVRuYxAB!2m1!1s0x0:0x46c0cd4bbd83ae07!3m1!1s2@1:CAIQACodChtycF9oOlVabHgwMTlPWVNuVEMwbmF4djlaTnc%7C%7C?hl=id",
"Stadion Gelora Bangkalan","https://www.google.com/maps/search/?api=1&query=Stadion%20Gelora%20Bangkalan&query_place_id=ChIJjZA9RJMF2C0RB66DvUvNwEY","5","Faizal Ismail","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21veVRscFliRmM0V21WS2N6QlZVWGRDVVZsaE5sRRAB!2m1!1s0x0:0x46c0cd4bbd83ae07!3m1!1s2@1:CAIQACodChtycF9oOmoyTlpYbFc4WmVKczBVUXdCUVlhNlE%7C%7C?hl=id","Ok"
"Stadion Gelora Bangkalan","https://www.google.com/maps/search/?api=1&query=Stadion%20Gelora%20Bangkalan&query_place_id=ChIJjZA9RJMF2C0RB66DvUvNwEY","5","Isma Wati","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xab2FFVnpSRkZ5UXpKdFlXMHRWVmxzVEZSMFdIYxAB!2m1!1s0x0:0x46c0cd4bbd83ae07!3m1!1s2@1:CAIQACodChtycF9oOlZoaEVzRFFyQzJtYW0tVVlsTFR0WHc%7C%7C?hl=id","Sangat puas"
"Stadion Gelora Bangkalan","https://www.google.com/maps/search/?api=1&query=Stadion%20Gelora%20Bangkalan&query_place_id=ChIJjZA9RJMF2C0RB66DvUvNwEY","4","Galih Rifki","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21GQ2QxcGxZWFo0UlhsRlluZDNjVjkxYkdKUVNIYxAB!2m1!1s0x0:0x46c0cd4bbd83ae07!3m1!1s2@1:CAIQACodChtycF9oOmFCd1plYXZ4RXlFYnd3cV91bGJQSHc%7C%7C?hl=id","seperti umumnya stadion kecil di sebuah kabupaten"
"Stadion Gelora Bangkalan","https://www.google.com/maps/search/?api=1&query=Stadion%20Gelora%20Bangkalan&query_place_id=ChIJjZA9RJMF2C0RB66DvUvNwEY","5","Tukang Review 6661","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT210dVltTjJPWFZqTkd4ZmVFcEtWVWhZTFRoSmNFRRAB!2m1!1s0x0:0x46c0cd4bbd83ae07!3m1!1s2@1:CAIQACodChtycF9oOmtuYmN2OXVjNGxfeEpKVUhYLThJcEE%7C%7C?hl=id","Tempatnya cukup luas dan banyak pedagang keliling setiap kali ada event"
"Stadion Gelora Bangkalan","https://www.google.com/maps/search/?api=1&query=Stadion%20Gelora%20Bangkalan&query_place_id=ChIJjZA9RJMF2C0RB66DvUvNwEY","5","Adisty","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25kdWNHODBZVjl5U1hNeVUxUm1hWGhyTWxsM2FIYxAB!2m1!1s0x0:0x46c0cd4bbd83ae07!3m1!1s2@1:CAIQACodChtycF9oOnducG80YV9ySXMyU1RmaXhrMll3aHc%7C%7C?hl=id",
"Stadion Gelora Bangkalan","https://www.google.com/maps/search/?api=1&query=Stadion%20Gelora%20Bangkalan&query_place_id=ChIJjZA9RJMF2C0RB66DvUvNwEY","5","Moh. Holik","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tKWlZHMXdUelYzUmpneE5tNTVkVnA2UVVGQlExRRAB!2m1!1s0x0:0x46c0cd4bbd83ae07!3m1!1s2@1:CAIQACodChtycF9oOkJZVG1wTzV3RjgxNm55dVp6QUFBQ1E%7C%7C?hl=id","Tempat bermain asyik"
"Stadion Gelora Bangkalan","https://www.google.com/maps/search/?api=1&query=Stadion%20Gelora%20Bangkalan&query_place_id=ChIJjZA9RJMF2C0RB66DvUvNwEY","5","SPPG JK RESTO BUMI ANYAR","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pkaE5Vc3pkMlpZYlcxSFoxUTFVakpuZWt4RE5rRRAB!2m1!1s0x0:0x46c0cd4bbd83ae07!3m1!1s2@1:CAIQACodChtycF9oOjdhNUszd2ZYbW1HZ1Q1UjJnekxDNkE%7C%7C?hl=id",
"Stadion Gelora Bangkalan","https://www.google.com/maps/search/?api=1&query=Stadion%20Gelora%20Bangkalan&query_place_id=ChIJjZA9RJMF2C0RB66DvUvNwEY","5","Taufiqur Rohman","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t4NWNGaHNWSFpYWldoNU9IbG1Va1ZrZUROSlZWRRAB!2m1!1s0x0:0x46c0cd4bbd83ae07!3m1!1s2@1:CAIQACodChtycF9oOkx5cFhsVHZXZWh5OHlmUkVkeDNJVVE%7C%7C?hl=id",
"Stadion Gelora Bangkalan","https://www.google.com/maps/search/?api=1&query=Stadion%20Gelora%20Bangkalan&query_place_id=ChIJjZA9RJMF2C0RB66DvUvNwEY","5","Milda Yanti","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25OR2MwOU1YemRRY3pRNFZXcFZWSEpPUlhadGVIYxAB!2m1!1s0x0:0x46c0cd4bbd83ae07!3m1!1s2@1:CAIQACodChtycF9oOnNGc09MXzdQczQ4VWpVVHJORXZteHc%7C%7C?hl=id",
"Stadion Gelora Bangkalan","https://www.google.com/maps/search/?api=1&query=Stadion%20Gelora%20Bangkalan&query_place_id=ChIJjZA9RJMF2C0RB66DvUvNwEY","5","jamal Bogger","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2w5eE9WSjVXVmhTYTJvMWNWZFNVRWwxVW1OUk0zYxAB!2m1!1s0x0:0x46c0cd4bbd83ae07!3m1!1s2@1:CAIQACodChtycF9oOl9xOVJ5WVhSa2o1cVdSUEl1UmNRM3c%7C%7C?hl=id",
"Stadion Gelora Bangkalan","https://www.google.com/maps/search/?api=1&query=Stadion%20Gelora%20Bangkalan&query_place_id=ChIJjZA9RJMF2C0RB66DvUvNwEY","4","Didik Irenk","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURNd3ZDVU9REAE!2m1!1s0x0:0x46c0cd4bbd83ae07!3m1!1s2@1:CIHM0ogKEICAgIDMwvCUOQ%7C%7C?hl=id",
"Stadion Gelora Bangkalan","https://www.google.com/maps/search/?api=1&query=Stadion%20Gelora%20Bangkalan&query_place_id=ChIJjZA9RJMF2C0RB66DvUvNwEY","5","Guna M Seftian","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21Kb1FXRk1iVE0wWlVoTFdIWkhOMjFyTlY5cVRuYxAB!2m1!1s0x0:0x46c0cd4bbd83ae07!3m1!1s2@1:CAIQACodChtycF9oOmJoQWFMbTM0ZUhLWHZHN21rNV9qTnc%7C%7C?hl=id",
"Stadion Gelora Bangkalan","https://www.google.com/maps/search/?api=1&query=Stadion%20Gelora%20Bangkalan&query_place_id=ChIJjZA9RJMF2C0RB66DvUvNwEY","5","Bilqis Smart","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25vdFF5MDBORzVIY2tWSGJtbGhSVUp4UjNsUFprRRAB!2m1!1s0x0:0x46c0cd4bbd83ae07!3m1!1s2@1:CAIQACodChtycF9oOnotQy00NG5HckVHbmlhRUJxR3lPZkE%7C%7C?hl=id",
"Stadion Gelora Bangkalan","https://www.google.com/maps/search/?api=1&query=Stadion%20Gelora%20Bangkalan&query_place_id=ChIJjZA9RJMF2C0RB66DvUvNwEY","4","Anni Purnamasari","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25GM1RWbzFSMVpzVEhWQlIyeERPVFZrZHpBM2RYYxAB!2m1!1s0x0:0x46c0cd4bbd83ae07!3m1!1s2@1:CAIQACodChtycF9oOnF3TVo1R1ZsTHVBR2xDOTVkdzA3dXc%7C%7C?hl=id",
"Stadion Gelora Bangkalan","https://www.google.com/maps/search/?api=1&query=Stadion%20Gelora%20Bangkalan&query_place_id=ChIJjZA9RJMF2C0RB66DvUvNwEY","5","Hudan Ali","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21zd1IybFJOekZTWTJZMlJGaDJTek55VUZGRWJWRRAB!2m1!1s0x0:0x46c0cd4bbd83ae07!3m1!1s2@1:CAIQACodChtycF9oOmswR2lRNzFSY2Y2RFh2SzNyUFFEbVE%7C%7C?hl=id",
"Stadion Gelora Bangkalan","https://www.google.com/maps/search/?api=1&query=Stadion%20Gelora%20Bangkalan&query_place_id=ChIJjZA9RJMF2C0RB66DvUvNwEY","5","MI AMIRIO","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t0dWRGZFJjRms1Y0dwQ2NtMHdURk0yUXpaMVQxRRAB!2m1!1s0x0:0x46c0cd4bbd83ae07!3m1!1s2@1:CAIQACodChtycF9oOktudFdRcFk5cGpCcm0wTFM2QzZ1T1E%7C%7C?hl=id","Good"
"Stadion Gelora Bangkalan","https://www.google.com/maps/search/?api=1&query=Stadion%20Gelora%20Bangkalan&query_place_id=ChIJjZA9RJMF2C0RB66DvUvNwEY","3","nuriana rahma setyani","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzemJXa1hREAE!2m1!1s0x0:0x46c0cd4bbd83ae07!3m1!1s2@1:CIHM0ogKEICAgICszbWkXQ%7C%7C?hl=id","Fasilitas kurang lengkap. Berada di pusat kota"
"Stadion Gelora Bangkalan","https://www.google.com/maps/search/?api=1&query=Stadion%20Gelora%20Bangkalan&query_place_id=ChIJjZA9RJMF2C0RB66DvUvNwEY","5","Alex syah","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21OVlRqSjZaMnR1WTFSR1RHNVVjM0oyYkZwelJrRRAB!2m1!1s0x0:0x46c0cd4bbd83ae07!3m1!1s2@1:CAIQACodChtycF9oOmNVTjJ6Z2tuY1RGTG5Uc3J2bFpzRkE%7C%7C?hl=id","Tetap bersyukur warga bangkalan bisa memiliki stadion sekelas ini"
"Stadion Gelora Bangkalan","https://www.google.com/maps/search/?api=1&query=Stadion%20Gelora%20Bangkalan&query_place_id=ChIJjZA9RJMF2C0RB66DvUvNwEY","3","dewi indra","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25WTVpVMVdkamhYYzFCMVNteERlbkJNVEhsVlJYYxAB!2m1!1s0x0:0x46c0cd4bbd83ae07!3m1!1s2@1:CAIQACodChtycF9oOnVMZU1WdjhXc1B1SmxDenBMTHlVRXc%7C%7C?hl=id","Terganggu bau sampah"
